GeneID	RNASeq_rdr6ddm1	RNASeq_RDR6ddm1	Riboseq_rdr6ddm1	Riboseq_RDR6ddm1	Type
AT1G05340	2.600772	2.007492	0.85115	0	Gene
AT1G05350	10.907669	11.119156	7.5017	8.01649	Gene
AT1G05360	4.4943	4.97852	2.40393	2.24957	Gene
AT1G05370	0.391074	0.124152	0.658738	0.687533	Gene
AT1G05380	7.174676	6.254867	1.21033	0.961004	Gene
AT1G05385	25.710072	25.166582	8.52699	8.87529	Gene
AT1G05390	0	0	335.525	550.301	Gene
AT1G05400	0.392954	0.074988	0.100654	0	Gene
AT1G05410	7.790122	6.491634	4.52506	3.11953	Gene
AT1G05420	0.765687	0.376123	1.64913	2.34122	Gene
AT1G05430	21.507206	20.961676	4.62881	3.55413	Gene
AT1G05440	0.030201	0.024066	0.654641	1.14211	Gene
AT1G05450	0	0.048774	0	0	Gene
AT1G05460	2.76731	2.836143	2.33258	1.80073	Gene
AT1G05470	2.661607	4.152674	2.3637	1.84048	Gene
AT1G05490	0.050127	0.0478	0.168301	0.510821	Gene
AT1G05500	16.000097	15.246748	16.3961	12.8463	Gene
AT1G05510	0	0	0	0.0627161	Gene
AT1G05520	9.328464	9.952679	11.0041	8.82801	Gene
AT1G05530	0.033711	0.08059	0.0218777	0	Gene
AT1G05540	10.079953	10.186674	3.9169	3.51894	Gene
AT1G05550	0.4972	0.890646	0.192328	0.367879	Gene
AT1G05560	17.784962	23.942898	0.829399	0.404576	Gene
AT1G05562	13.23055	13.026643	22.0535	12.809	Gene
AT1G05570	8.951646	7.542673	1.6124	1.69494	Gene
AT1G05575	6.972029	4.91538	2.76093	4.12732	Gene
AT1G05577	0	0.048852	0	0.0751007	Gene
AT1G05580	0	0.012722	0	0.0369808	Gene
AT1G05590	5.727689	6.25599	6.69344	5.72045	Gene
AT1G05600	3.230976	3.122855	1.10964	0.876578	Gene
AT1G05610	0.112172	0.112603	0.100993	0	Gene
AT1G05615	0	0	0	0	Gene
AT1G05620	2.189462	2.250388	3.07959	2.89782	Gene
AT1G05630	4.564982	5.912716	0.83287	1.60319	Gene
AT1G05640	0.109003	0.225739	1.24391	0.638589	Gene
AT1G05650	0	0	0	0	Gene
AT1G05660	0	0	0	0	Gene
AT1G05670	2.520509	2.099293	0.329033	0.145288	Gene
AT1G05675	1.477009	1.116332	0.513783	1.28561	Gene
AT1G05680	1.059361	1.3916	1.04683	0.185471	Gene
AT1G05690	11.348646	10.043295	1.32991	0.502254	Gene
AT1G05700	0.018022	0	0.043308	0	Gene
AT1G05710	3.480699	4.131955	1.08242	0.697313	Gene
AT1G05720	16.509531	13.874427	20.4434	12.3617	Gene
AT1G05730	0.715904	1.022727	8.01966	4.91131	Gene
AT1G05740	0	0	0	0	Gene
AT1G05750	1.05029	0.944581	0.464178	0.30683	Gene
AT1G05760	3.484255	3.048496	2.6538	0.451377	Gene
AT1G05770	0.555218	0.440462	0.280595	0.447426	Gene
AT1G05780	2.79875	2.477829	1.79821	3.0476	Gene
AT1G05785	5.387695	3.876595	6.45876	4.3084	Gene
AT1G05790	7.702393	6.102652	1.02335	0.369526	Gene
AT1G05800	0	0	0	0	Gene
AT1G05805	5.924154	6.561933	4.8601	3.51233	Gene
AT1G05810	6.787715	6.613159	3.19621	1.61684	Gene
AT1G05820	0.949504	0.640456	0.677142	0.275915	Gene
AT1G05830	6.947621	7.017951	0.927449	0.787406	Gene
AT1G05835	1.157071	3.320592	18.6531	27.7265	Gene
AT1G05840	14.210259	11.740019	11.0343	3.49179	Gene
AT1G05850	251.162155	248.023483	276.583	175.787	Gene
AT1G05860	5.509106	6.036275	2.74958	3.30707	Gene
AT1G05870	54.709457	37.57169	17.0472	7.57751	Gene
AT1G05880	0.693718	0.095177	0	0	Gene
AT1G05890	20.831228	18.45541	3.37559	1.98204	Gene
AT1G05894	0.154446	0.172646	0.0198069	0.3032	Gene
AT1G05900	20.115068	17.447937	6.17622	3.86999	Gene
AT1G05910	5.575859	5.542475	1.74701	2.05012	Gene
AT1G05920	0	0	0	0	Gene
AT1G05925	0	0	0	0	Gene
AT1G05930	0	0	0	0	Gene
AT1G05940	15.57592	13.823471	8.13656	5.45893	Gene
AT1G05950	1.996172	1.655249	0.756965	0.86906	Gene
AT1G05960	9.752514	9.846766	2.57529	1.80874	Gene
AT1G05970	8.322999	6.324583	6.94016	7.66237	Gene
AT1G05980	0	0	0	0	Gene
AT1G05990	0	0	0	0.248666	Gene
AT1G06000	22.042431	46.863358	12.5551	14.4348	Gene
AT1G06002	1.786759	2.441603	86.8464	176.269	Gene
AT1G06010	11.548989	13.891233	3.42838	2.149	Gene
AT1G06020	0.313076	0	0.213532	0	Gene
AT1G06030	0.079803	0.063016	0	0	Gene
AT1G06040	246.737213	215.406403	266.539	188.988	Gene
AT1G06050	5.274024	6.060916	1.51834	0.983334	Gene
AT1G06060	12.395	12.069784	7.26293	7.42978	Gene
AT1G06070	5.775622	6.229743	4.79829	5.13928	Gene
AT1G06080	0.223152	5.417649	13.8307	4.84227	Gene
AT1G06090	0.081551	0.032492	0.082361	0.0525319	Gene
AT1G06100	0.022546	0	11.9811	8.94657	Gene
AT1G06110	20.798775	17.349634	4.42062	1.68458	Gene
AT1G06120	0	0	0.055444	0	Gene
AT1G06130	21.825411	22.2244	10.3081	7.43519	Gene
AT1G06135	0	0.067306	0	0	Gene
AT1G06137	0.421813	0.073971	0	0	Gene
AT1G06140	0.287374	0.430161	0.0691891	0.430273	Gene
AT1G06148	0.184538	0.079141	0	0	Gene
AT1G06149	1.005365	0.143768	0.826736	3.21E-05	Gene
AT1G06150	8.293046	11.598068	0.367332	0.532163	Gene
AT1G06160	0.962634	2.726233	0.314788	0	Gene
AT1G06170	0.029041	0.092258	0.257705	0.0725777	Gene
AT1G06180	5.399228	4.480382	1.75965	1.3743	Gene
AT1G06190	22.456709	27.448666	14.8813	16.7849	Gene
AT1G06200	34.358479	36.94397	18.9093	11.9764	Gene
AT1G06210	17.831615	13.794773	18.9488	10.4958	Gene
AT1G06220	14.118621	15.045269	7.04844	8.90497	Gene
AT1G06225	0	0	0	0	Gene
AT1G06230	13.350571	13.211225	5.36646	4.76874	Gene
AT1G06240	10.183525	10.482303	2.38932	2.72839	Gene
AT1G06250	0.032941	0.07052	0.0212938	0	Gene
AT1G06260	0.043879	0.10478	0	0	Gene
AT1G06265	1.687262	1.649525	0.0381238	0	Gene
AT1G06270	1.229592	1.474791	0.483908	0.333341	Gene
AT1G06280	0	0	0	0	Gene
AT1G06290	17.998123	19.050613	11.168	10.0893	Gene
AT1G06310	0	0	0.0682995	0	Gene
AT1G06320	0	0	0	0	Gene
AT1G06330	0	0	0	0	Gene
AT1G06340	0	0.050272	0.0481779	0	Gene
AT1G06350	0.098384	0.031849	2.07161	0.720721	Gene
AT1G06360	2.060666	14.031141	65.7492	62.4681	Gene
AT1G06370	1.573145	1.940483	0.0851041	0.0814223	Gene
AT1G06380	4.907723	5.432382	1.79951	2.46879	Gene
AT1G06390	31.14159	30.841267	13.6177	7.4449	Gene
AT1G06400	48.90023	43.572731	9.0682	8.36823	Gene
AT1G06410	38.184803	35.742424	14.4873	14.5214	Gene
AT1G06420	0.224962	0.215115	0.588734	0.770778	Gene
AT1G06430	193.203552	144.352448	54.7271	22.7847	Gene
AT1G06440	0.475618	0.553578	0.48597	0.332104	Gene
AT1G06450	2.01	2.387168	1.08275	1.3674	Gene
AT1G06460	65.603592	48.442642	15.7673	7.10172	Gene
AT1G06470	7.175394	7.977871	1.99606	1.46126	Gene
AT1G06475	1.622027	1.726024	1.23332	1.11056	Gene
AT1G06480	0	0	0	0	Gene
AT1G06490	0.188346	0.240208	0.264552	0.151864	Gene
AT1G06500	12.797616	9.971819	3.19887	3.46816	Gene
AT1G06510	21.338449	22.119604	4.12936	3.35682	Gene
AT1G06515	9.287569	10.53097	4.9293	3.28005	Gene
AT1G06520	0.554486	0.589333	0.185003	0.0544613	Gene
AT1G06530	27.445066	29.732887	14.8992	8.52842	Gene
AT1G06540	0.198827	0.606192	0	0	Gene
AT1G06550	21.45472	28.215853	19.8282	18.4858	Gene
AT1G06560	2.383788	3.136678	2.54465	1.76573	Gene
AT1G06570	59.787258	47.505619	19.5868	11.9532	Gene
AT1G06580	1.085434	1.12545	0.165513	0.13196	Gene
AT1G06590	1.473083	1.819061	0.809074	0.790899	Gene
AT1G06610	0	0	0	0	Gene
AT1G06620	2.360833	3.168786	0.912674	1.43293	Gene
AT1G06630	7.246595	7.375507	2.77152	2.25327	Gene
AT1G06640	40.175243	31.091444	14.1578	11.1242	Gene
AT1G06645	13.977208	11.819901	1.90325	0.88825	Gene
AT1G06650	62.73452	59.301525	25.1837	16.23	Gene
AT1G06660	0.162254	0.08663	0.513009	1.93054	Gene
AT1G06670	7.234184	7.231174	5.47981	5.62322	Gene
AT1G06680	3547.740967	3823.633789	2460	1999.55	Gene
AT1G06690	64.225212	50.441849	21.1041	14.6396	Gene
AT1G06700	24.929239	20.904905	14.0094	8.78912	Gene
AT1G06710	1.266628	1.322121	0.23014	0.455553	Gene
AT1G06720	4.103738	5.115648	3.47191	3.77403	Gene
AT1G06730	4.992133	5.75913	1.95054	1.38234	Gene
AT1G06740	1.433118	1.139012	0.907972	0.697319	Transposon
AT1G06750	0.021164	0	4.72E-09	0.120639	Gene
AT1G06760	71.865097	69.880524	76.2803	97.3252	Gene
AT1G06770	2.812979	4.520436	0.927804	0.367309	Gene
AT1G06780	4.457615	4.325609	1.48478	1.12101	Gene
AT1G06790	4.443847	5.675304	2.52088	2.41182	Gene
AT1G06800	7.180636	4.72895	2.38189	1.31338	Gene
AT1G06810	0	0.217637	0	0	Gene
AT1G06820	21.596636	24.137928	8.05103	6.68384	Gene
AT1G06830	18.428038	15.698202	13.7773	6.26912	Gene
AT1G06840	2.56245	2.627659	2.66303	1.67175	Gene
AT1G06850	2.477808	3.129292	3.44938	3.95127	Gene
AT1G06860	0	0	0	0	Gene
AT1G06870	6.947798	8.724465	3.69389	2.82726	Gene
AT1G06880	0	0	0	0	Gene
AT1G06890	11.195652	10.368761	15.7372	9.09404	Gene
AT1G06900	9.607272	10.813949	6.51755	6.60059	Gene
AT1G06910	2.904261	3.226069	1.67385	1.10444	Gene
AT1G06920	0.048647	0	0	0.130806	Gene
AT1G06923	0	0	0	0	Gene
AT1G06925	0	0	0	0	Gene
AT1G06930	0	0	0.0303955	0	Gene
AT1G06950	23.493528	33.966068	31.3033	46.1671	Gene
AT1G06960	12.397297	13.364351	3.79319	4.04437	Gene
AT1G06970	0.018459	0.059034	0.0669203	0.0213417	Gene
AT1G06980	5.893605	4.338939	3.63531	1.40778	Gene
AT1G06990	0	0	0	0	Gene
AT1G07000	21.819273	16.287889	1.35845	2.00981	Gene
AT1G07010	116.328423	102.189308	29.6354	16.7178	Gene
AT1G07020	6.252517	6.807267	7.18001	7.64413	Gene
AT1G07025	0	0	0	0	Gene
AT1G07030	13.028467	11.938204	2.88125	2.10574	Gene
AT1G07040	6.729105	6.392903	3.25409	1.02673	Gene
AT1G07050	0.448624	1.057909	0.242406	0.386531	Gene
AT1G07051	0	0	0	0	Gene
AT1G07060	0.262359	0.038771	0.0479967	0	Gene
AT1G07070	15.194774	20.517593	17.4113	14.8942	Gene
AT1G07080	83.636406	66.107002	62.5865	34.9713	Gene
AT1G07090	9.91285	7.924327	4.78308	5.06998	Gene
AT1G07100	0	0	0	0	Gene
AT1G07110	65.379295	57.644283	16.7745	10.9771	Gene
AT1G07119	0.584802	0.338885	0	0	Gene
AT1G07120	0.130046	0.194017	0.140154	0.178788	Gene
AT1G07128	2.361991	1.220352	0	0	Gene
AT1G07130	1.302931	1.474047	0.505931	0.193617	Gene
AT1G07135	43.443058	51.539139	17.8884	15.3663	Gene
AT1G07140	57.837589	57.721981	46.3844	45.0341	Gene
AT1G07150	1.69998	0.97416	0.775426	0.222558	Gene
AT1G07160	0.031377	0.02517	0	0	Gene
AT1G07170	19.067066	19.293371	8.68489	11.7816	Gene
AT1G07175	0	0	0.677685	2.59347	Gene
AT1G07180	182.382431	149.445541	56.7723	34.7845	Gene
AT1G07190	0	0	0	0	Gene
AT1G07200	13.302391	10.973091	3.14832	2.96109	Gene
AT1G07210	14.548067	17.002729	7.97225	6.71992	Gene
AT1G07220	9.179043	8.126801	2.13571	1.12304	Gene
AT1G07230	17.59248	12.512799	14.0067	6.35256	Gene
AT1G07240	4.738842	3.598763	1.84815	1.31441	Gene
AT1G07250	32.935444	27.739199	6.82679	3.96552	Gene
AT1G07260	0.199592	0.319087	0.217639	0.352378	Gene
AT1G07270	0.2132	0.412275	0.329557	0.370941	Gene
AT1G07280	67.908363	48.17728	14.5667	4.98979	Gene
AT1G07290	0.965069	0.875345	0	0	Gene
AT1G07300	6.254171	5.745492	0.717254	0.182993	Gene
AT1G07310	10.629085	11.18805	17.9044	13.2278	Gene
AT1G07320	171.772186	229.914185	206.253	242.446	Gene
AT1G07330	0.17927	0.044642	0.123734	0.0789204	Gene
AT1G07340	0	0	0	0	Gene
AT1G07350	24.982698	30.164776	3.91097	3.93155	Gene
AT1G07360	17.887802	22.57522	9.74561	9.6523	Gene
AT1G07370	2.972053	4.607055	12.9521	27.4515	Gene
AT1G07380	3.852139	1.864194	2.67357	1.57585	Gene
AT1G07390	1.336427	0.871028	1.16574	0.516294	Gene
AT1G07400	3.868539	1.709994	2.11741	2.14497	Gene
AT1G07410	1.444397	0.950441	1.52098	0.881927	Gene
AT1G07420	3.958313	3.986472	6.73279	3.78912	Gene
AT1G07430	7.043904	0.585312	1.81684	0	Gene
AT1G07440	89.687172	54.11816	9.05067	6.13663	Gene
AT1G07450	1.836965	2.408717	0.659756	2.27237	Gene
AT1G07460	0	0	0	0	Gene
AT1G07470	16.15534	12.315017	4.22015	3.76354	Gene
AT1G07473	0	0	0	0	Gene
AT1G07476	0	0	0	0	Gene
AT1G07480	10.444642	8.809248	4.20942	2.04124	Gene
AT1G07485	1.04356	1.198687	0.0553906	0	Gene
AT1G07490	2.869998	1.968718	1.91081	1.10797	Gene
AT1G07500	5.415161	1.935736	20.1126	14.2944	Gene
AT1G07510	11.668261	10.431921	5.88428	3.939	Gene
AT1G07520	3.63261	3.62942	0.412787	0.335091	Gene
AT1G07530	10.15865	8.259774	4.13652	3.17361	Gene
AT1G07540	0	0	0.015089	0	Gene
AT1G07550	0	0	0	0	Gene
AT1G07560	0	0	0	0.0809127	Gene
AT1G07570	6.41017	7.508643	5.64467	4.26352	Gene
AT1G07580	0	0	0	0	Gene
AT1G07590	910.505371	532.698608	24.2828	3.92879	Gene
AT1G07600	0	0	12145.3	1982.21	Gene
AT1G07610	118.52005	71.359047	18.756	3.0544	Gene
AT1G07615	2.542856	2.946966	0.71365	0.648637	Gene
AT1G07620	13.100818	6.186002	0.110282	0.158267	Gene
AT1G07630	8.463454	6.268757	4.35268	3.1576	Gene
AT1G07640	12.567835	13.325874	2.14489	0.92293	Gene
AT1G07645	0	0	0	0.11524	Gene
AT1G07650	10.379638	9.327589	3.3358	2.31992	Gene
AT1G07660	20.35099	15.841146	7.24865	6.09444	Gene
AT1G07670	11.89073	10.373492	3.64163	3.35233	Gene
AT1G07680	0	0	0	0	Gene
AT1G07690	0	0	0	0	Gene
AT1G07700	104.326447	83.069588	29.6099	16.7752	Gene
AT1G07702	0	0	0	0	Gene
AT1G07705	6.021385	6.354515	5.02154	5.682	Gene
AT1G07710	0.112467	0.042477	0.0892063	0.204833	Gene
AT1G07720	56.440895	40.320343	39.2386	23.295	Gene
AT1G07725	0.260125	0.193209	0	0	Gene
AT1G07728	8.397587	7.457712	0.208739	0	Gene
AT1G07730	0.14458	0.124655	0	0	Gene
AT1G07740	1.465539	1.120895	0.135079	0.0596471	Gene
AT1G07745	2.810761	2.298213	0.51736	0.496452	Gene
AT1G07747	0	0	0	0	Gene
AT1G07750	16.277594	11.28863	21.8268	12.163	Gene
AT1G07760	0	0	0	0	Gene
AT1G07770	203.845886	279.747345	96.8745	105.644	Gene
AT1G07780	6.546226	7.232941	0.225492	0.575303	Gene
AT1G07790	15.381703	22.695755	29.4998	47.1936	Gene
AT1G07795	0	0	0	0	Gene
AT1G07800	0	0	0.735512	0.134037	Transposon
AT1G07810	9.10178	7.703052	3.53762	2.45881	Gene
AT1G07820	25.061026	29.014799	8.87186	11.1241	Gene
AT1G07830	8.019162	10.119635	7.35704	7.15168	Gene
AT1G07840	8.678734	9.590162	7.24262	6.18842	Gene
AT1G07850	0	0	0	0	Gene
AT1G07860	0	0	0	0	Gene
AT1G07870	5.010136	4.375832	3.4644	3.75537	Gene
AT1G07880	0.762629	0.774208	1.80989	1.84703	Gene
AT1G07885	0.256796	0	0	0	Gene
AT1G07890	503.416901	445.838867	524.577	485.995	Gene
AT1G07900	15.377763	6.658608	2.11102	0	Gene
AT1G07901	0.50739	0.290802	0	0	Gene
AT1G07910	3.51499	3.038817	1.16079	0.913216	Gene
AT1G07920	211.388992	254.561493	4.45414	4.84817	Gene
AT1G07930	159.904984	183.008911	132.865	134.695	Gene
AT1G07940	69.524895	192.495209	11.2912	14.1266	Gene
AT1G07950	13.611645	15.563439	9.95599	8.45778	Gene
AT1G07960	15.910777	18.835421	5.94985	3.92058	Gene
AT1G07970	3.417428	3.72597	2.61818	1.79391	Gene
AT1G07980	10.486897	10.433953	4.75321	5.0392	Gene
AT1G07985	0.429855	0.229171	1.29992	0.444171	Gene
AT1G07990	16.162663	13.523264	7.97809	6.63027	Gene
AT1G08000	4.219356	4.364951	1.56845	1.70899	Gene
AT1G08005	0.16745	0.842162	0	0	Gene
AT1G08010	5.977895	7.139128	6.3127	7.94408	Gene
AT1G08030	6.543201	5.795256	1.84914	1.33801	Gene
AT1G08032	0	0	0	0	Gene
AT1G08035	0	0.126735	0.067736	0	Gene
AT1G08040	9.601114	9.308142	4.06497	1.95364	Gene
AT1G08050	4.380806	4.615504	1.11001	0.676871	Gene
AT1G08060	3.015062	2.947852	2.00106	1.57346	Gene
AT1G08065	0	0	0	0	Gene
AT1G08070	0.295743	0.22774	0.103828	0	Gene
AT1G08080	0	0.022005	0.310434	0.371255	Gene
AT1G08090	0	0.076657	0.0300536	0.0287534	Gene
AT1G08100	0	0	0	0	Gene
AT1G08105	0.151346	0.25146	0.132462	0	Transposon
AT1G08110	89.700653	90.858429	57.2595	35.8967	Gene
AT1G08115	0	0.208697	11971	9071.05	Gene
AT1G08120	0.096463	0.069847	0	0.0577486	Gene
AT1G08125	7.689713	8.636518	3.81032	2.28152	Gene
AT1G08130	4.886562	5.430849	9.4341	11.8727	Gene
AT1G08135	0	0	0	0	Gene
AT1G08140	0	0	0	0.0194393	Gene
AT1G08150	0	0	0	0	Gene
AT1G08160	1.658277	2.383668	15.9402	8.18824	Gene
AT1G08165	2.823879	3.737561	0	0	Gene
AT1G08170	0.189005	0.322143	0.288523	0	Gene
AT1G08180	3.714537	2.267518	3.29275	3.36032	Gene
AT1G08190	29.279768	24.338133	3.39054	2.06497	Gene
AT1G08200	96.274284	101.292511	103.034	70.2686	Gene
AT1G08210	6.129963	5.137785	3.08461	1.90075	Gene
AT1G08220	2.821201	3.622194	2.25084	2.48933	Gene
AT1G08230	14.628372	7.126081	3.95124	3.56705	Gene
AT1G08240	0	0	0	0	Gene
AT1G08250	15.936151	11.320012	9.15345	4.67326	Gene
AT1G08260	1.906107	1.546822	1.24295	1.67884	Gene
AT1G08270	1.285588	0.318032	0.582369	0.3519	Gene
AT1G08280	1.933673	2.189384	1.82512	1.72654	Gene
AT1G08290	0.365182	0.271441	0.818816	0.282021	Gene
AT1G08300	1.055928	1.197492	0.325385	0.263415	Gene
AT1G08310	0.161108	0.096995	0	0	Gene
AT1G08315	3.445276	3.973795	2.32566	1.93482	Gene
AT1G08320	0.023158	0.094887	0.0209267	0	Gene
AT1G08340	0.304348	0.252126	0.330233	0.0394933	Gene
AT1G08350	1.674748	1.634565	1.12717	0.323519	Gene
AT1G08360	175.868896	234.883789	146.301	147.548	Gene
AT1G08370	14.738535	14.5845	10.4225	10.7832	Gene
AT1G08380	3387.002441	3826.255127	1964.48	1620.45	Gene
AT1G08390	9.387904	10.019464	6.11336	4.50851	Gene
AT1G08400	2.32259	1.752547	1.63654	0.863858	Gene
AT1G08410	4.991236	5.322155	7.11201	9.39645	Gene
AT1G08420	16.969028	14.438465	5.28023	3.89232	Gene
AT1G08430	0.028876	0	0.28056	0.0357896	Gene
AT1G08440	0	0	0.19564	0.149741	Gene
AT1G08450	136.797318	113.07795	24.7752	15.4558	Gene
AT1G08460	24.383429	16.660208	3.62859	1.17115	Gene
AT1G08465	6.070275	6.305393	10.0763	7.53152	Gene
AT1G08470	9.75338	9.42682	9.4237	8.02305	Gene
AT1G08480	71.42643	63.24052	37.9362	40.3084	Gene
AT1G08490	29.88736	32.012707	6.66089	6.01259	Gene
AT1G08500	0.243844	0.330416	0.583408	0.262668	Gene
AT1G08510	52.471542	47.754189	54.0108	34.0274	Gene
AT1G08520	58.935982	71.401749	43.5468	49.392	Gene
AT1G08530	8.888667	10.341608	5.32797	1.85362	Gene
AT1G08540	42.953663	43.445919	11.3833	12.3765	Gene
AT1G08550	22.628929	21.826712	14.7653	9.85542	Gene
AT1G08560	1.643468	1.634827	23.1333	39.3302	Gene
AT1G08570	130.279251	76.971344	48.7361	17.4125	Gene
AT1G08580	33.076332	38.820061	10.1331	12.8524	Gene
AT1G08590	0.093734	0.064022	0.0157445	0	Gene
AT1G08592	1.157582	1.279571	0.25296	0.553179	Gene
AT1G08600	4.791411	4.237122	2.21091	2.15202	Gene
AT1G08610	1.875554	1.992535	2.4431	2.46726	Gene
AT1G08620	4.952923	5.002253	1.62927	1.20284	Gene
AT1G08630	0.57028	0.257899	0.621137	0.943922	Gene
AT1G08640	53.346619	57.805313	27.0362	30.985	Gene
AT1G08650	12.675536	5.646932	10.0587	12.3583	Gene
AT1G08660	7.167738	7.979591	3.42575	1.31101	Gene
AT1G08670	0	0	0	0	Gene
AT1G08680	7.576812	6.49606	8.00154	6.27832	Gene
AT1G08695	0	0	0	0	Gene
AT1G08700	16.212934	16.50004	4.28019	2.44264	Gene
AT1G08710	6.315206	5.682328	1.57607	1.14599	Gene
AT1G08720	7.753745	6.530293	3.26214	1.37392	Gene
AT1G08730	0.029162	0.06077	0	0	Gene
AT1G08735	0.052497	0.038313	0	0	Transposon
AT1G08740	2.156611	2.779915	0	0	Transposon
AT1G08750	4.712623	4.321534	7.29156	4.69189	Gene
AT1G08760	4.606875	3.624238	2.23455	1.36329	Gene
AT1G08770	10.626877	8.224244	5.9603	2.50172	Gene
AT1G08780	15.401281	17.281542	7.25962	5.23962	Gene
AT1G08790	0	0	0	0	Gene
AT1G08800	5.527643	3.635849	1.38776	0.313143	Gene
AT1G08810	10.886907	15.499018	1.85536	1.00677	Gene
AT1G08820	13.249045	10.926048	8.31452	5.47881	Gene
AT1G08830	170.079819	382.932739	155.394	219.174	Gene
AT1G08840	1.035868	1.184471	0.298183	0.259697	Gene
AT1G08845	2.810706	3.502769	5.26902	5.88037	Gene
AT1G08860	0.067092	0.040641	0	0.062873	Gene
AT1G08870	0	0	0	0	Gene
AT1G08880	52.897377	58.10107	46.4002	61.4532	Gene
AT1G08890	1.570328	1.180242	0.311773	0.0331428	Gene
AT1G08900	12.945992	13.097412	3.87528	1.92232	Gene
AT1G08910	4.680966	3.858289	0.917647	0.517527	Gene
AT1G08920	2.142415	2.263373	2.65726	2.22058	Gene
AT1G08930	16.860579	15.376651	4.27335	4.10345	Gene
AT1G08940	3.380081	3.405075	1.43443	1.30376	Gene
AT1G08950	0	0	0	0	Gene
AT1G08960	2.981696	2.570869	2.15283	1.84844	Gene
AT1G08970	20.024632	24.234867	31.3252	23.5186	Gene
AT1G08980	10.452691	12.629677	8.35454	5.66411	Gene
AT1G08985	0	0	0	0	Gene
AT1G08990	0	0	0	0	Gene
AT1G09000	0.455643	0.413299	1.12289	1.77083	Gene
AT1G09010	18.254053	15.948328	10.1975	8.6838	Gene
AT1G09020	15.551694	16.772228	9.33231	9.67262	Gene
AT1G09026	0	0	0	0	Gene
AT1G09030	0	0	0	0	Gene
AT1G09040	0.690046	0.464496	0.291114	0.3376	Gene
AT1G09050	0.772876	1.154336	0.682513	0.511032	Gene
AT1G09060	11.497089	11.351344	6.37559	4.62286	Gene
AT1G09070	217.517502	192.480667	115.935	71.6983	Gene
AT1G09080	9.651779	14.650528	1.28667	2.15101	Gene
AT1G09090	0	0.013606	0	0	Gene
AT1G09100	9.519635	8.825951	4.05003	3.34298	Gene
AT1G09110	0	0	0	0	Gene
AT1G09130	113.223984	113.107162	65.8269	54.9924	Gene
AT1G09140	52.860802	45.004974	13.3372	6.97214	Gene
AT1G09150	21.823915	23.396126	17.367	15.3838	Gene
AT1G09155	0.039218	0.031356	0	0	Gene
AT1G09157	0	0.090031	0	0	Gene
AT1G09160	7.081539	9.260221	4.96214	6.38856	Gene
AT1G09170	0.015205	0.024192	0.315517	0.344991	Gene
AT1G09176	0.351564	0.073281	0	0	Gene
AT1G09180	10.967714	7.484407	4.57329	3.55504	Gene
AT1G09190	0.773236	0.485159	0.328724	0.559115	Gene
AT1G09195	5.521584	4.785802	0.541133	0.473571	Gene
AT1G09200	38.648861	51.645607	145.92	297.507	Gene
AT1G09210	76.618095	80.237694	44.7614	46.3844	Gene
AT1G09220	0.473087	0.400368	0.190528	0.0994284	Gene
AT1G09230	8.230573	10.394708	1.9158	1.6833	Gene
AT1G09240	8.956467	11.039856	7.81281	1.30402	Gene
AT1G09245	0	0	0	0	Gene
AT1G09250	16.522377	18.433567	13.7332	13.7975	Gene
AT1G09260	0	0	0	0	Gene
AT1G09270	21.491623	17.113972	18.9729	17.2464	Gene
AT1G09280	7.271148	6.899633	3.68972	2.67604	Gene
AT1G09290	5.738652	6.19584	2.29253	1.01587	Gene
AT1G09300	4.610007	3.999664	1.57579	1.33897	Gene
AT1G09310	1520.22644	1018.382324	335.857	96.1517	Gene
AT1G09320	1.091305	1.308367	0.786848	0.699035	Gene
AT1G09330	25.836851	23.194548	12.0381	5.26329	Gene
AT1G09340	771.129211	763.087585	371.537	270.944	Gene
AT1G09350	0.881699	0.701458	3.82972	0.843838	Gene
AT1G09360	0	0	0	0	Gene
AT1G09370	0	0	0.451988	0.28829	Gene
AT1G09380	0	0.093213	0.16809	0.0357372	Gene
AT1G09390	5.310766	6.291065	6.36044	4.62824	Gene
AT1G09400	0.155415	0.062181	0	0	Gene
AT1G09410	0.323416	0.426077	0.159814	0.280317	Gene
AT1G09415	13.233208	12.165751	2.19355	0.860986	Gene
AT1G09420	1.186198	0.851385	0.443095	0.44886	Gene
AT1G09421	0.564421	0.349069	1.18433	0.424911	Gene
AT1G09430	27.111546	25.303247	13.5841	11.1014	Gene
AT1G09440	5.487753	5.127542	6.38272	2.35139	Gene
AT1G09450	0.109939	0.051956	0.619734	1.64987	Gene
AT1G09460	0.217502	0.072741	0.096164	0.0920037	Gene
AT1G09470	0.33085	0.511215	0.715905	1.49504	Gene
AT1G09480	0.656902	0.369475	0.168528	0.161237	Gene
AT1G09483	0.163222	0.062513	0	0	Gene
AT1G09486	0.417271	0.197481	0.626112	0	Gene
AT1G09490	27.889509	22.035376	14.3175	10.0001	Gene
AT1G09500	2.671236	0.564911	0.403563	0.937129	Gene
AT1G09510	0	0	0	0	Gene
AT1G09520	9.814702	7.704628	4.29299	5.35026	Gene
AT1G09530	6.932343	4.146378	3.03864	1.25189	Gene
AT1G09540	0.061367	0.072765	0.0787388	0.225997	Gene
AT1G09550	0	0	0	0	Gene
AT1G09560	54.036686	44.351978	39.5223	37.252	Gene
AT1G09570	8.673797	10.036379	4.66253	3.38345	Gene
